910629;www.parma.spb.ru;"Общество с ограниченной ответственностью ""Парма""";Парма;parma@parma.spb.ru;198216, Санкт-Петербург г, Ленинский пр-кт, д. 140;;(812) 346-86-10, 376-95-03;(812) 346-86-10, 376-95-03;Продукцией Компании являются приборы для измерений различных электрических процессов и системы на их основе, ориентированных на применение в энергетике, промышленности и научных исследованиях.;1900;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911268;www.gosnadzor.ru;Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор);Ростехнадзор;rostehnadzor@gosnadzor.ru,atomnadzor@gan.ru;105066, Москва г, Лукьянова ул, д. 4, кор. 8;109147, Москва г, Таганская ул, д. 34;(495) 411-60-52;(495) 263-97-75,912-39-11;"Федеральная служба по экологическому, технологическому и атомному надзору  осуществляет функции по контролю и надзору в сфере:
безопасного ведения работ, связанных с пользованием недрами
промышленной безопасности
безопасности при использовании атомной энергии
безопасности электрических и тепловых установок и сетей
безопасности гидротехнических сооружений
безопасности производства, хранения и применения взрывчатых материалов промышленного назначения
охраны окружающей среды в части, касающейся ограничения негативного техногенного воздействия";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911277;www.gost.ru;Федеральное агентство по техническому регулированию и метрологии (Ростехрегулирование);Ростехрегулирование;info@gost.ru;119991, Москва г, Ленинский пр-кт, д. 9, ГСП-1;;236-62-31;236-03-00;Федеральное агентство по техническому регулированию и метрологии является федеральным органом исполнительной власти, осуществляющим функции по оказанию государственных услуг, управлению государственным имуществом в сфере технического регулирования и метрологии. До внесения изменений в законодательные акты Российской Федерации Федеральное агентство по техническому регулированию и метрологии осуществляет лицензирование деятельности по изготовлению и ремонту средств измерений, а также функции по государственному метрологическому контролю и надзору. Федеральное агентство осуществляет также контроль и надзор за соблюдением обязательных требований государственных стандартов и технических регламентов до принятия Правительством Российской Федерации решения о передаче этих функций другим федеральным органам исполнительной власти.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911364;www.skbspa.ru;"Открытое акционерное общество ""Специальное конструкторское бюро систем промышленной автоматики""";СКБ СПА;admin@skbspa.ru;428000, Чебоксары г, а/я 63;428018, Чебоксары г, Афанасьева ул, д. 8;(8352) 45-04-42;(8352) 45-77-14;"ОАО <СКБ СПА> - открытое акционерное общество ""Специальное конструкторское бюро систем промышленной автоматики""
Год образования - 1960";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
911466;cztt.ru#http://cztt.ru#;"Открытое акционерное общество ""Свердловский завод трансформаторов тока""";Свердловский завод трансформаторов тока;cztt@cztt.ru;620043, Екатеринбург г, Черкасская ул, д. 25;;(343) 212-52-55, 232-64-00;(343) 223-31-04;Современная производственная база, уникальная технология, высокий уровень конструкторских разработок, большой опыт производства, стабильный коллектив позволяют заводу успешно конкурировать на современном рынке электротехнической продукции. Продукция СЗТТ пользуется неизменным спросом, как у российских предприятий, так и у предприятий ближнего и дальнего зарубежья. Зачастую, выбирая наиболее оптимальное сочетание цены трансформаторов и их качества, заказчики останавливаются на продукции именно нашего завода.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
911538;www.pz-signal.ru;"Открытое акционерное общество Приборный завод ""Сигнал""";Сигнал;alarm@pz-signal.ru, alarm@kaluga.rosmail.cjm;249035, Калужская обл, Обнинск г, Ленина пр-кт, д. 121;;(484-39) 7-93-61, 9-74-36;(484-39) 7-90-70, 7-91-17, 7-91-95;Завод является предприятием по производству аппаратуры и оборудования для АЭС и радиохимических производств, приборов радиационной и химической разведки для Министерства обороны, ФСБ, ФСО, МВД и предприятий оборонно-промышленного комплекса страны.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911781;www.tvpgem.ru;"Закрытое акционерное общество Тверское предприятие ""Гидроэлектромонтаж"" (ТВП ""ГЭМ"")";ТВП ГЭМ;gem@tvpgem.ru;171841, Тверская область, г. Удомля, промзона КАЭС, а/я 16;;(48255) 7-24-41;(48255) 7-24-43, 5-75-64;"Одно из крупнейших в России специализированных электромонтажных предприятий с многолетним опытом работы в РФ, странах ближнего и дальнего зарубежья. ЗАО ТВП «Гидроэлектромонтаж» -  это коллектив профессионалов, качественно  и быстро выполняющих любые поставленные задачи.
Мы способны обучить новое поколение квалифицированных рабочих.
Оперативность, широкий профиль работ, высокое качество работ делает наш коллектив конкурентоспособным и доступным для заказчика.
Наш опыт и знания в монтаже, наладке и ремонте в электро-, теплоэнергетической, а также в социальной сфере помогут Вам решить задачи различной степени сложности.";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911880;www.teplopribor.ru;"Открытое акционерное общество ""Теплоприбор""";Теплоприбор г.Рязань;teplopr@teplopribor.ru;390011, Рязань г, Куйбышевское ш, д. 14а;;(4912) 44-16-78;(4912) 24-89-02;В настоящее время   ОАО «Теплоприбор» разрабатывает и производит   приборы для энергетики, нефтегазовой, химической и перерабатывающей промышленностей, для объектов атомной энергетики, ракетной техники, морского флота. На заводе работает порядка 1000 человек. Предприятие выпускает 6 500 различных модификаций приборной продукции. Наши приборы известны в 36 странах мира.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
911997;www.niipem.ru;"""Торговый дом НИИПроектэлектромонтаж""";НИИПроектэлектромонтаж;info@niipem.ru;105082, Москва г, Почтовая Б. ул, д. 26В;;(495) 261-34-11;(495) 261-45-42;"НИИПроектэлектромонтаж - большой выбор, широкие возможности
На сегодняшний день НИИПроектэлектромонтаж входит в число ведущих отечественных поставщиков качественного электрооборудования. Широчайший ассортимент, высококлассный сервис, возможность тестирования и испытаний товаров позволяют предприятию успешно отвечать все более взыскательным требованиям потребителей.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
912477;www.elektrozavod.ru;Открытое акционерное общество Холдинговая компания «ЭЛЕКТРОЗАВОД»;ПК ХК Электрозавод;pk@elektrozavod.ru;107023, Москва г, Электрозаводская ул, д. 21, Е-23;;(495) 963-11-19;(495) 777-82-05;Открытое акционерное общество Холдинговая компания «ЭЛЕКТРОЗАВОД» - ведущий российский и мировой производитель разнообразного электротехнического оборудования, поставляемого для всех отраслей экономики, включая электроэнергетику, металлургию, машиностроение, транспорт, оборонный комплекс, жилищно-коммунальный сектор. Созданный в 1928 г. первый отечественный трансформаторный завод сыграл колоссальную роль в индустриализации страны и в развитии отечественной энергетики. Оборудование с маркой «ЭЛЕКТРОЗАВОД» надежно работает более чем в 60 странах мира.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА
912738;www.cheaz.ru;"Закрытое акционерное общество ""Чебоксарский электроаппаратный завод"" (ЧЭАЗ)";ЧЭАЗ;cheaz@cheaz.ru,    cheaz@chtts.ru;480000, Чебоксары г, Яковлева пр-кт, д. 5;480000, Чебоксары г, Яковлева пр-кт, д. 5;(8352) 62-72-67, 62-73-24, 62-73-52, 62-72-31;(8352) 62-04-61, 62-27-66, 62-20-99;"ЗАО ""ЧЭАЗ"" является ведущим предприятием электротехнической промышленности России по производству широкой номенклатуры современной электрической аппаратуры, которая используется в нефтяной и газовой, металлургической и станкостроительной, химической и машиностроительной отраслях промышленности, на транспорте, объектах тепло- и электроэнергетики, в строительстве и жилищно-коммунальном хозяйстве.";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
912822;www.ezan.ac.ru;Федеральное государственное унитарное предприятие Экспериментальный завод научного приборостроения со Специальным конструкторским бюро;ЭЗАН;efse@ezan.ac.ru;142432, Московская обл, Ногинский р-н, Черноголовка г, Академика Семенова ул, д. 9;;(496) 52-49-588;(495) 962-80-50, 702-95-74;"Экспериментальный завод научного приборостроения со Специальным конструкторским бюро (ФГУП ЭЗАН) является Федеральным государственным унитарным предприятием в составе Российской академии наук.

Предприятие было основано в 1973 году для обеспечения научно-исследовательских институтов Академии наук СССР и других организаций особо сложным оборудованием и приборами.

Завод специализировался на выпуске высоковакуумных установок, приборов для исследования структуры и химического анализа материалов, а также средств автоматизации и обработки данных. 

В настоящее время ФГУП ЭЗАН производит широкий спектр оборудования для науки, промышленности, телекоммуникаций, транспорта и энергетики.";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
912897;www.pmsp-electron.ru;"Открытое акционерное общество Производственное монтажно-строительное предприятие ""Электрон""";ПМСП Электрон;info@pmsp-electron.ru;630075, Новосибирск г, Танковая ул, д. 72;;(3832) 76-05-22, 76-13-31;(3832) 76-05-22, 76-13-31;"Основными направлениями деятельности предприятия, ставшего за годы существования многопрофильным холдингом, объединяющим 12 дочерних обществ в городах Урала, Западной и Восточной Сибири являются: проектирование, разработка, изготовление, комплектация, монтаж, наладка электротехнического оборудования, средств автоматизации и связи, охранно-пожарной автоматики, систем контроля доступа и охраны периметра объектов на строящихся и реконструируемых объектах атомной, химической, нефтехимической отраслей промышленности, объектах энергетики, а также на объектах социально-бытового и сельскохозяйственного назначения.

С участием предприятия «Электрон» построен ряд важнейших государственных объектов: комбинат «Маяк» и его первые объекты по переработке ядерных отходов в г.Озёрске, Уральский электрохимический комбинат, металлургический завод в г.Глазове, Семипалатинский ядерный полигон, Сибирский химический комбинат и его первая промышленная атомная электростанция в г.Северске, Томский нефтехимический комбинат, Горнохимический комбинат в г.Железногорске, предприятия топливно-ядерного цикла в г.Зеленогорске и г.Ангарске, Ангарский нефтехимический комбинат, Красноярская ТЭЦ-2 и Иркутская ТЭЦ-10, рудоперерабатывающий комплекс, ТЭЦ и сернокислотный завод в г.Краснокаменске, атомные электростанции: Ленинградская и Игналинская, Тяньваньская АЭС (Китай), АЭС «Куданкулам» (Индия).";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
912936;www.elemer.ru;"Общество с ограниченной ответственностью НПП ""Элемер""";НПП Элемер;elemer@elemer.ru;124460, Москва г, Зеленоград г, кор. 1145, н.п.1;124460, Москва г, кор. 1145, н.п.1;(499) 710-00-01;(495) 925-51-47;"НПП ""ЭЛЕМЕР"" основано в 1992 году и специализируется на производстве измерительных преобразователей и вторичных электронных цифровых приборов, предназначенных для измерения, контроля и регулирования температуры, давления, влажности и других технологических параметров.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
916066;www.insulators.ru;"Закрытое акционерное общество ""Арматурно-изоляторный завод"" (АИЗ)";Арматурно-изоляторный завод;mail@insulators.ru;Россия, Московская область, г. Лыткарино, ул.Парковая, д1;Россия, Московская область, г. Лыткарино, ул.Парковая, д1;(495) 967-75-23;(495) 741-22-86;"С 2001 года завод производит стеклянные изоляторы. Освоение производства стеклянных изоляторов вызвало необходимость освоения и запуска производственных мощностей в другом подмосковном городе Лыткарино.  С 2004 года производство изоляторов в Лыткарино является основным. В 2005 году завод впервые в России запустил автоматизированную линию производства стеклянных изоляторов на основе роботов и 12-позиционного пресса фирмы ""Lindner"". Уникальный опыт лыткаринских стекловаров позволил варить стекло всемирно признанного состава фирмы ""Sediver"". В настоящий момент завод имеет возможность быстрой переналадки и выпуска практически любого стеклянного изолятора.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
920432;www.oilgassystems.com;"ТПК ""Нефтегазовые системы""";ТПК Нефтегазовые системы;office@ogscomp.ru;121467, Москва г, Молдавская ул, д. 5, стр. 1;;+7 (495) 411-77-57;+7 (495) 411-77-57;Компания «Нефтегазовые системы» осуществляет комплексные поставки оборудования и сервисные услуги для предприятий нефтегазового сектора, объектов энергетики, транспортного машиностроения и других отраслей промышленности.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
920906;www.eleclab.ru;"Общество с ограниченной ответственностью ""ЭлектроЛаб""";ЭлектроЛаб;info@eleclab.ru;127055, Москва г, Бутырский Вал ул, д. 68/70;127287, Москва г, Башиловская ул, д. 34;(495) 984-24-09;(495) 984-24-09;"Компания ""ЭлектроЛаб"" ориентирована на продвижение на рынки РФ различного диагностического оборудования, а также изготовление электротехнических лабораторий максимально подходящих под требования и условия заказчика. Мы поставляем электролаборатории для РАО ""ЕЭС России"", атомных станций, и других промышленных объектов.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
921101;www.echoplus.ru;"Общество с ограниченной ответственностью ""НПЦ ""ЭХО+""";НПЦ ЭХО+;echo@echoplus.ru;123182, Москва г, Курчатова пр-кт, д. 1;119017, Москва г, Старомонетный пер, д. 9, стр. 1;(499) 196-71-19;(499) 196-71-19, 196-97-64;ООО «Научно-производственный центр неразрушающего контроля «ЭХО+» основан в 1990 году командой высококвалифицированных специалистов в области физики и техники ультразвука и ультразвуковой дефектоскопии.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
921234;www.niai-istochnik.ru;"Открытое акционерное общество  ""Научно-Исследовательский проектно-конструкторский и технологический Аккумуляторный Институт ""Источник""";Источник;istochnik@peterlink.ru;197376, Санкт-Петербург г, Даля ул, д. 10;;(812) 234-90-26;(812) 234-46-95;"ОАО ""Научно-Исследовательский проектно-конструкторский и технологический Аккумуляторный Институт ""Источник"" (ОАО ""НИАИ ""Источник"") ведет свою историю с 1924 года, когда на базе первого в России аккумуляторного завода ""Тюдор"" была создана Центральная Аккумуляторная Лаборатория (ЦАЛ). Задачей ЦАЛ являлось научное обеспечение начавшей бурное развитие аккумуляторной промышленности в СССР.";1900;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
921296;www.electrobalt.ru;Общество с ограниченной ответственностью «Научно- производственное предприятие «ЭЛЕКТРОБАЛТ»;НПП Электробалт;electrobalt@mail.ru;193315, Санкт-Петербург г, Большевиков пр-кт, д. 52, кор. 6;;(812) 335-99-45, 446-10-38, 446-03-21;(812) 335-99-45, 446-10-38, 446-03-21;"Научно-производственное предприятие «Электробалт» образовано в 1992 году на базе Всесоюзного треста «Гидроэлектромонтаж».
Предприятие является одним из ведущих на Северо-Западе производителей электрораспределительной и коммутационной аппаратуры: высоковольтного оборудования на 6 и 10 кВ (КРУ, КТП) и низковольтных комплектных устройств.

Основными потребителями продукции предприятия являются: генерирующие и распределительные подразделения РАО «ЕЭС России», нефтегазовый комплекс, промышленные предприятия и строительные организации России и стран СНГ.";1900;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
